ID	CHR	START	STOP	SYM	TYPE
TTC12	11	113314528	113383544	ENSG00000149292	protein_coding
ANKK1	11	113387790	113400418	ENSG00000170209	protein_coding
DRD2	11	113409595	113475389	ENSG00000149295	protein_coding
MIR4301	11	113450022	113450088	ENSG00000265140	miRNA
TMPRSS5	11	113687549	113706373	ENSG00000166682	protein_coding
ZW10	11	113733186	113773811	ENSG00000086827	protein_coding
CLDN25	11	113779746	113780500	ENSG00000228607	protein_coding
USP28	11	113797873	113875570	ENSG00000048028	protein_coding
HTR3B	11	113904676	113946565	ENSG00000149305	protein_coding
HTR3A	11	113974880	113990313	ENSG00000166736	protein_coding
ZBTB16	11	114059592	114250676	ENSG00000109906	protein_coding
NNMT	11	114257786	114313285	ENSG00000166741	protein_coding
C11orf71	11	114391442	114391665	ENSG00000180425	protein_coding
RBM7	11	114413955	114414203	ENSG00000076053	protein_coding
REXO2	11	114439385	114450279	ENSG00000076043	protein_coding
NXPE1	11	114521714	114559895	ENSG00000095110	protein_coding
NXPE4	11	114570590	114595762	ENSG00000137634	protein_coding
NXPE2	11	114678385	114708640	ENSG00000204361	protein_coding
CADM1	11	115169217	115504957	ENSG00000182985	protein_coding
LINC00900	11	115754247	115760627	ENSG00000246100	lincRNA
BUD13	11	116748169	116772988	ENSG00000137656	protein_coding
ZPR1	11	116777719	116788050	ENSG00000109917	protein_coding
APOA5	11	116789366	116792420	ENSG00000110243	protein_coding
APOA4	11	116820702	116823306	ENSG00000110244	protein_coding
APOC3	11	116829705	116833072	ENSG00000110245	protein_coding
APOA1	11	116835750	116837950	ENSG00000118137	protein_coding
SIK3	11	116843401	117098437	ENSG00000160584	protein_coding
PAFAH1B2	11	117144266	117176894	ENSG00000168092	protein_coding
SIDT2	11	117178732	117197444	ENSG00000149577	protein_coding
TAGLN	11	117199320	117203884	ENSG00000149591	protein_coding
PCSK7	11	117206680	117232525	ENSG00000160613	protein_coding
RNF214	11	117232624	117283210	ENSG00000167257	protein_coding
BACE1	11	117290487	117316259	ENSG00000186318	protein_coding
CEP164	11	117314556	117413268	ENSG00000110274	protein_coding
DSCAML1	11	117427772	117817525	ENSG00000177103	protein_coding
FXYD2	11	117800843	117828698	ENSG00000137731	protein_coding
FXYD6	11	117836977	117877486	ENSG00000137726	protein_coding
TMPRSS13	11	117900642	117929459	ENSG00000137747	protein_coding
IL10RA	11	117986347	118001479	ENSG00000110324	protein_coding
TMPRSS4-AS1	11	118015771	118086793	ENSG00000255274	antisense
TMPRSS4	11	118077037	118121890	ENSG00000137648	protein_coding
SCN4B	11	118133376	118152888	ENSG00000177098	protein_coding
SCN2B	11	118161950	118176673	ENSG00000149575	protein_coding
AMICA1	11	118193739	118225094	ENSG00000160593	protein_coding
MPZL3	11	118226693	118252350	ENSG00000160588	protein_coding
MPZL2	11	118253402	118264536	ENSG00000149573	protein_coding
CD3E	11	118304544	118316175	ENSG00000198851	protein_coding
CD3D	11	118338953	118342744	ENSG00000167286	protein_coding
CD3G	11	118344343	118355161	ENSG00000160654	protein_coding
UBE4A	11	118359584	118392895	ENSG00000110344	protein_coding
ATP5L	11	118403923	118431496	ENSG00000167283	protein_coding
KMT2A	11	118436489	118526824	ENSG00000118058	protein_coding
TTC36	11	118527471	118528791	ENSG00000172425	protein_coding
TMEM25	11	118531357	118547280	ENSG00000149582	protein_coding
IFT46	11	118544527	118572970	ENSG00000118096	protein_coding
ARCN1	11	118572389	118603033	ENSG00000095139	protein_coding
TREH	11	118658679	118679673	ENSG00000118094	protein_coding
DDX6	11	118749324	118791136	ENSG00000110367	protein_coding
CXCR5	11	118883765	118883992	ENSG00000160683	protein_coding
BCL9L	11	118899916	118918904	ENSG00000186174	protein_coding
MIR4492	11	118910707	118910787	ENSG00000264211	miRNA
UPK2	11	118951203	118958559	ENSG00000110375	protein_coding
FOXR1	11	118971706	118981291	ENSG00000176302	protein_coding
CCDC84	11	118998141	119015439	ENSG00000186166	protein_coding
RPL23AP64	11	119003011	119003446	ENSG00000240970	processed_pseudogene
RPS25	11	119015840	119018053	ENSG00000118181	protein_coding
MIR3656	11	119018943	119019012	ENSG00000266398	miRNA
TRAPPC4	11	119019142	119023282	ENSG00000196655	protein_coding
SLC37A4	11	119025691	119030906	ENSG00000137700	protein_coding
HMBS	11	119084865	119093549	ENSG00000256269	protein_coding
H2AFX	11	119093853	119095467	ENSG00000188486	protein_coding
DPAGT1	11	119096502	119101138	ENSG00000172269	protein_coding
C2CD2L	11	119110103	119118542	ENSG00000172375	protein_coding
HINFP	11	119121586	119136042	ENSG00000172273	protein_coding
NLRX1	11	119166567	119184016	ENSG00000160703	protein_coding
PDZD3	11	119185474	119189205	ENSG00000172367	protein_coding
CCDC153	11	119190709	119195874	ENSG00000248712	protein_coding
CBL	11	119206041	119308149	ENSG00000110395	protein_coding
MCAM	11	119308530	119321521	ENSG00000076706	protein_coding
RNF26	11	119334526	119337313	ENSG00000173456	protein_coding
USP2	11	119355214	119381726	ENSG00000036672	protein_coding
USP2-AS1	11	119381777	119526664	ENSG00000245248	antisense
THY1	11	119417379	119424985	ENSG00000154096	protein_coding
PVRL1	11	119623407	119729084	ENSG00000110400	protein_coding
TRIM29	11	120111274	120185529	ENSG00000137699	protein_coding
OAF	11	120210766	120230332	ENSG00000184232	protein_coding
POU2F3	11	120236639	120319944	ENSG00000137709	protein_coding
TMEM136	11	120325128	120333682	ENSG00000181264	protein_coding
ARHGEF12	11	120337077	120489936	ENSG00000196914	protein_coding
GRIK4	11	120564433	120988904	ENSG00000149403	protein_coding
TBCEL	11	121024071	121090775	ENSG00000154114	protein_coding
TECTA	11	121101172	121191493	ENSG00000109927	protein_coding
SC5D	11	121292452	121308694	ENSG00000109929	protein_coding
SORL1	11	121452202	121633693	ENSG00000137642	protein_coding
MIR125B1	11	122099756	122099844	ENSG00000207971	miRNA
BLID	11	122115353	122116215	ENSG00000259571	protein_coding
MIRLET7A2	11	122146520	122146593	ENSG00000198975	miRNA
MIR100	11	122152228	122152308	ENSG00000207994	miRNA
MIR100HG	11	122155421	122422871	ENSG00000255090	lincRNA
UBASH3B	11	122655674	122814473	ENSG00000154127	protein_coding
CRTAM	11	122838499	122872639	ENSG00000109943	protein_coding
C11orf63	11	122882682	122959798	ENSG00000109944	protein_coding
BSX	11	122977569	122981720	ENSG00000188909	protein_coding
HSPA8	11	123057488	123063230	ENSG00000109971	protein_coding
CLMP	11	123072326	123195281	ENSG00000166250	protein_coding
MIR4493	11	123381439	123381512	ENSG00000265357	miRNA
GRAMD1B	11	123525635	123627774	ENSG00000023171	protein_coding
SCN3B	11	123629188	123655244	ENSG00000166257	protein_coding
ZNF202	11	123724176	123741675	ENSG00000166261	protein_coding
OR6X1	11	123753487	123754545	ENSG00000221931	protein_coding
OR6M1	11	123805334	123806387	ENSG00000196099	protein_coding
TMEM225	11	123882925	123885642	ENSG00000204300	protein_coding
OR8D4	11	123906401	123907476	ENSG00000181518	protein_coding
OR4D5	11	123939542	123940637	ENSG00000171014	protein_coding
OR6T1	11	123942784	123943873	ENSG00000181499	protein_coding
OR10S1	11	123976660	123977781	ENSG00000196248	protein_coding
OR10G4	11	124015574	124016510	ENSG00000254737	protein_coding
OR10G9	11	124023012	124023948	ENSG00000236981	protein_coding
OR10G8	11	124029589	124030634	ENSG00000234560	protein_coding
OR10G7	11	124038065	124039010	ENSG00000182634	protein_coding
VWA5A	11	124115361	124147721	ENSG00000110002	protein_coding
OR8G1	11	124249675	124265867	ENSG00000197849	protein_coding
OR8G5	11	124264826	124265867	ENSG00000255298	protein_coding
OR8D1	11	124309811	124310837	ENSG00000196341	protein_coding
OR8D2	11	124319237	124320288	ENSG00000197263	protein_coding
OR8B2	11	124382394	124383362	ENSG00000204293	protein_coding
OR8B3	11	124396381	124397368	ENSG00000196661	protein_coding
OR8B4	11	124423910	124424893	ENSG00000198657	protein_coding
OR8B8	11	124440125	124441158	ENSG00000197125	protein_coding
OR8B12	11	124542681	124543679	ENSG00000170953	protein_coding
OR8A1	11	124569996	124571141	ENSG00000196119	protein_coding
PANX3	11	124611489	124620356	ENSG00000154143	protein_coding
TBRG1	11	124622860	124631417	ENSG00000154144	protein_coding
SIAE	11	124638541	124669521	ENSG00000110013	protein_coding
SPA17	11	124675665	124691782	ENSG00000064199	protein_coding
NRGN	11	124739845	124747210	ENSG00000154146	protein_coding
VSIG2	11	124747471	124751580	ENSG00000019102	protein_coding
ESAM	11	124753122	124762290	ENSG00000149564	protein_coding
MSANTD2	11	124766497	124800673	ENSG00000120458	protein_coding
ROBO3	11	124865385	124881466	ENSG00000154134	protein_coding
ROBO4	11	124883690	124898500	ENSG00000154133	protein_coding
HEPACAM	11	124922387	124936412	ENSG00000165478	protein_coding
CCDC15	11	124954120	125041489	ENSG00000149548	protein_coding
SLC37A2	11	125063066	125089235	ENSG00000134955	protein_coding
TMEM218	11	125096501	125111763	ENSG00000150433	protein_coding
PKNOX2	11	125164686	125433389	ENSG00000165495	protein_coding
FEZ1	11	125445749	125496310	ENSG00000149557	protein_coding
STT3A	11	125591711	125623091	ENSG00000134910	protein_coding
CHEK1	11	125626228	125676255	ENSG00000149554	protein_coding
ACRV1	11	125671521	125681123	ENSG00000134940	protein_coding
PATE1	11	125746292	125749867	ENSG00000171053	protein_coding
PATE2	11	125776112	125778819	ENSG00000196844	protein_coding
PATE3	11	125788110	125791600	ENSG00000236027	protein_coding
PATE4	11	125833315	125840069	ENSG00000237353	protein_coding
HYLS1	11	125883613	125900648	ENSG00000198331	protein_coding
PUS3	11	125893485	125903221	ENSG00000110060	protein_coding
DDX25	11	125903375	125923110	ENSG00000109832	protein_coding
CDON	11	125955795	126063335	ENSG00000064309	protein_coding
RPUSD4	11	126202097	126211407	ENSG00000165526	protein_coding
FAM118B	11	126229223	126261485	ENSG00000197798	protein_coding
SRPR	11	126264190	126268982	ENSG00000182934	protein_coding
FOXRED1	11	126271436	126278131	ENSG00000110074	protein_coding
TIRAP	11	126283064	126298845	ENSG00000150455	protein_coding
DCPS	11	126306569	126345749	ENSG00000110063	protein_coding
ST3GAL4	11	126355639	126440344	ENSG00000110080	protein_coding
KIRREL3	11	126423358	127003460	ENSG00000149571	protein_coding
KIRREL3-AS2	11	126940745	126945090	ENSG00000254960	antisense
MIR3167	11	126988457	126988542	ENSG00000266215	miRNA
KIRREL3-AS3	11	127005026	127006058	ENSG00000218109	antisense
ETS1	11	128458760	128587558	ENSG00000134954	protein_coding
FLI1	11	128686534	128813267	ENSG00000151702	protein_coding
SENCR	11	128691671	128696023	ENSG00000254703	antisense
KCNJ1	11	128836314	128867373	ENSG00000151704	protein_coding
KCNJ5	11	128891355	128921035	ENSG00000120457	protein_coding
C11orf45	11	128899564	128906035	ENSG00000174370	protein_coding
TP53AIP1	11	128934730	128943145	ENSG00000120471	protein_coding
ARHGAP32	11	128965059	129279324	ENSG00000134909	protein_coding
BARX2	11	129375939	129452276	ENSG00000043039	protein_coding
TMEM45B	11	129815818	129860003	ENSG00000151715	protein_coding
NFRKB	11	129863635	129895590	ENSG00000170322	protein_coding
PRDM10	11	129899705	130002835	ENSG00000170325	protein_coding
LINC00167	11	130002937	130004356	ENSG00000233220	lincRNA
APLP2	11	130069836	130144804	ENSG00000084234	protein_coding
ST14	11	130159561	130210376	ENSG00000149418	protein_coding
ZBTB44	11	130226676	130314686	ENSG00000196323	protein_coding
ADAMTS8	11	130404924	130428993	ENSG00000134917	protein_coding
ADAMTS15	11	130448973	130476637	ENSG00000166106	protein_coding
C11orf44	11	130672955	130717352	ENSG00000175728	lincRNA
SNX19	11	130875435	130916509	ENSG00000120451	protein_coding
NTM	11	131370477	132336822	ENSG00000182667	protein_coding
NTM-IT	11	132284301	132285081	ENSG00000238262	sense_intronic
OPCML	11	132414976	133532519	ENSG00000183715	protein_coding
SPATA19	11	133840630	133845538	ENSG00000166118	protein_coding
MIR4697	11	133898503	133898581	ENSG00000264919	miRNA
IGSF9B	11	133908563	133956985	ENSG00000080854	protein_coding
JAM3	11	134068924	134148818	ENSG00000166086	protein_coding
NCAPD3	11	134152441	134224545	ENSG00000151503	protein_coding
VPS26B	11	134234896	134247792	ENSG00000151502	protein_coding
THYN1	11	134248278	134253370	ENSG00000151500	protein_coding
ACAD8	11	134253494	134265855	ENSG00000151498	protein_coding
GLB1L3	11	134274244	134319563	ENSG00000166105	protein_coding
GLB1L2	11	134331873	134378341	ENSG00000149328	protein_coding
B3GAT1	11	134378505	134411918	ENSG00000109956	protein_coding
FAM138D	12	36601	38133	ENSG00000249054	lincRNA
IQSEC3	12	66764	178460	ENSG00000120645	protein_coding
SLC6A12	12	190076	214523	ENSG00000111181	protein_coding
SLC6A13	12	220622	262873	ENSG00000010379	protein_coding
KDM5A	12	280128	388530	ENSG00000073614	protein_coding
CCDC77	12	389971	442645	ENSG00000120647	protein_coding
B4GALNT3	12	460363	563509	ENSG00000139044	protein_coding
NINJ2	12	564295	663779	ENSG00000171840	protein_coding
WNK1	12	752592	911452	ENSG00000060237	protein_coding
RAD52	12	912076	990053	ENSG00000002016	protein_coding
ERC1	12	990508	1495933	ENSG00000082805	protein_coding
LINC00942	12	1500524	1507318	ENSG00000249628	lincRNA
WNT5B	12	1529890	1647243	ENSG00000111186	protein_coding
FBXL14	12	1565992	1594165	ENSG00000171823	protein_coding
MIR3649	12	1660314	1660380	ENSG00000266043	miRNA
ADIPOR2	12	1688573	1788678	ENSG00000006831	protein_coding
CACNA2D4	12	1791956	1918836	ENSG00000151062	protein_coding
LRTM2	12	1820266	1836752	ENSG00000166159	protein_coding
LINC00940	12	1929201	1936574	ENSG00000235049	lincRNA
DCP1B	12	1946053	2004511	ENSG00000151065	protein_coding
CACNA1C	12	1970785	2692942	ENSG00000151067	protein_coding
CACNA1C-IT2	12	2048351	2049463	ENSG00000256257	sense_intronic
CACNA1C-AS4	12	2220536	2223479	ENSG00000256025	antisense
CACNA1C-IT3	12	2269775	2288937	ENSG00000256721	sense_intronic
CACNA1C-AS2	12	2668499	2672220	ENSG00000256271	antisense
CACNA1C-AS1	12	2676000	2691200	ENSG00000246627	antisense
FKBP4	12	2794952	2805410	ENSG00000004478	protein_coding
ITFG2	12	2812621	2840995	ENSG00000111203	protein_coding
NRIP2	12	2825347	2835544	ENSG00000053702	protein_coding
FOXM1	12	2861298	2877040	ENSG00000111206	protein_coding
RHNO1	12	2876257	2889460	ENSG00000171792	protein_coding
TULP3	12	2890886	2941140	ENSG00000078246	protein_coding
TEAD4	12	2959329	3040673	ENSG00000197905	protein_coding
TSPAN9	12	3077354	3286564	ENSG00000011105	protein_coding
PRMT8	12	3381348	3593973	ENSG00000111218	protein_coding
PARP11	12	3791046	3873442	ENSG00000111224	protein_coding
CCND2	12	4273771	4305350	ENSG00000118971	protein_coding
FGF23	12	4368226	4379728	ENSG00000118972	protein_coding
FGF6	12	4428154	4445614	ENSG00000111241	protein_coding
C12orf4	12	4487727	4538508	ENSG00000047621	protein_coding
RAD51AP1	12	4538783	4560048	ENSG00000111247	protein_coding
DYRK4	12	4562203	4614159	ENSG00000010219	protein_coding
AKAP3	12	4615507	4649047	ENSG00000111254	protein_coding
NDUFA9	12	4649106	4689288	ENSG00000139180	protein_coding
GALNT8	12	4720340	4772726	ENSG00000130035	protein_coding
KCNA1	12	4909904	4931361	ENSG00000111262	protein_coding
KCNA5	12	5043918	5046783	ENSG00000130037	protein_coding
NTF3	12	5432111	5521536	ENSG00000185652	protein_coding
ANO2	12	5531868	5946232	ENSG00000047617	protein_coding
VWF	12	5948873	6124770	ENSG00000110799	protein_coding
CD9	12	6199714	6238259	ENSG00000010278	protein_coding
PLEKHG6	12	6310435	6328506	ENSG00000008323	protein_coding
TNFRSF1A	12	6328756	6342114	ENSG00000067182	protein_coding
SCNN1A	12	6346842	6377730	ENSG00000111319	protein_coding
LTBR	12	6384032	6391563	ENSG00000111321	protein_coding
CD27-AS1	12	6439000	6451567	ENSG00000215039	processed_transcript
CD27	12	6444866	6451014	ENSG00000139193	protein_coding
TAPBPL	12	6452041	6461390	ENSG00000139192	protein_coding
VAMP1	12	6465202	6470987	ENSG00000139190	protein_coding
MRPL51	12	6491983	6493046	ENSG00000111639	protein_coding
NCAPD2	12	6495075	6531955	ENSG00000010292	protein_coding
SCARNA10	12	6510221	6510551	ENSG00000239002	snoRNA
GAPDH	12	6533926	6538371	ENSG00000111640	protein_coding
IFFO1	12	6538374	6556073	ENSG00000010295	protein_coding
NOP2	12	6556862	6568691	ENSG00000111641	protein_coding
CHD4	12	6570082	6607476	ENSG00000111642	protein_coding
LPAR5	12	6618834	6636447	ENSG00000184574	protein_coding
ACRBP	12	6638074	6647460	ENSG00000111644	protein_coding
ING4	12	6650279	6663148	ENSG00000111653	protein_coding
ZNF384	12	6666476	6689510	ENSG00000126746	protein_coding
PIANP	12	6693791	6700800	ENSG00000139200	protein_coding
COPS7A	12	6723740	6731875	ENSG00000111652	protein_coding
MLF2	12	6748003	6767475	ENSG00000089693	protein_coding
PTMS	12	6765515	6770950	ENSG00000159335	protein_coding
LAG3	12	6772518	6778453	ENSG00000089692	protein_coding
CD4	12	6786857	6820808	ENSG00000010610	protein_coding
GPR162	12	6821544	6829972	ENSG00000250510	protein_coding
GNB3	12	6840210	6843978	ENSG00000111664	protein_coding
CDCA3	12	6848060	6852066	ENSG00000111665	protein_coding
USP5	12	6852127	6866629	ENSG00000111667	protein_coding
TPI1	12	6867118	6870136	ENSG00000111669	protein_coding
SPSB2	12	6871592	6889358	ENSG00000111671	protein_coding
LRRC23	12	6883703	6914243	ENSG00000010626	protein_coding
ENO2	12	6913744	6923698	ENSG00000111674	protein_coding
ATN1	12	6924462	6942321	ENSG00000111676	protein_coding
C12orf57	12	6943432	6946003	ENSG00000111678	protein_coding
PTPN6	12	6946467	6961316	ENSG00000111679	protein_coding
MIR200C	12	6963698	6963766	ENSG00000207713	miRNA
MIR141	12	6964096	6964191	ENSG00000207708	miRNA
PHB2	12	6965351	6970280	ENSG00000215021	protein_coding
SCARNA12	12	6967336	6967606	ENSG00000238795	snoRNA
EMG1	12	6974338	6987838	ENSG00000126749	protein_coding
C1S	12	7042960	7071032	ENSG00000182326	protein_coding
C1R	12	7080208	7091892	ENSG00000159403	protein_coding
C1RL	12	7093639	7109273	ENSG00000139178	protein_coding
C1RL-AS1	12	7108051	7122501	ENSG00000205885	antisense
RBP5	12	7123683	7128942	ENSG00000139194	protein_coding
CLSTN3	12	7129697	7158945	ENSG00000139182	protein_coding
PEX5	12	7188684	7218574	ENSG00000139197	protein_coding
ACSM4	12	7304283	7328724	ENSG00000215009	protein_coding
CD163L1	12	7346684	7451055	ENSG00000177675	protein_coding
CD163	12	7470812	7503893	ENSG00000177575	protein_coding
APOBEC1	12	7649399	7665903	ENSG00000111701	protein_coding
GDF3	12	7689781	7695776	ENSG00000184344	protein_coding
DPPA3	12	7711453	7717559	ENSG00000187569	protein_coding
CLEC4C	12	7729414	7751605	ENSG00000198178	protein_coding
NANOGNB	12	7765215	7774121	ENSG00000205857	protein_coding
NANOG	12	7787793	7796059	ENSG00000111704	protein_coding
SLC2A14	12	7812511	7891148	ENSG00000173262	protein_coding
SLC2A3	12	7919229	7936275	ENSG00000059804	protein_coding
FOXJ2	12	8032702	8055503	ENSG00000065970	protein_coding
C3AR1	12	8058301	8066471	ENSG00000171860	protein_coding
NECAP1	12	8082210	8097771	ENSG00000089818	protein_coding
CLEC4A	12	8123631	8136903	ENSG00000111729	protein_coding
POU5F1P3	12	8133771	8134851	ENSG00000235602	processed_pseudogene
ZNF705A	12	8157013	8188537	ENSG00000196946	protein_coding
FAM66C	12	8180208	8216151	ENSG00000226711	antisense
